No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,season,time_of_day
17435,2011,12,28,10,134.0,-11,1.0,1032.0,NE,3.13,0,0,Winter,Morning
17436,2011,12,28,11,108.0,-12,3.0,1031.0,NE,6.26,0,0,Winter,Morning
17437,2011,12,28,12,115.0,-12,5.0,1030.0,cv,1.79,0,0,Winter,Morning
17438,2011,12,28,13,101.0,-13,5.0,1030.0,SE,1.79,0,0,Winter,Afternoon
17439,2011,12,28,14,63.0,-11,5.0,1030.0,SE,5.81,0,0,Winter,Afternoon
17440,2011,12,28,15,99.0,-9,4.0,1030.0,SE,9.83,0,0,Winter,Afternoon
17441,2011,12,28,16,137.0,-9,1.0,1031.0,SE,11.62,0,0,Winter,Afternoon
17442,2011,12,28,17,200.0,-8,1.0,1031.0,SE,15.64,0,0,Winter,Afternoon
17443,2011,12,28,18,316.0,-6,-1.0,1033.0,SE,17.43,0,0,Winter,Afternoon
17444,2011,12,28,19,437.0,-6,-2.0,1033.0,SE,20.56,0,0,Winter,Evening
17445,2011,12,28,20,228.0,-6,-3.0,1034.0,SE,22.35,0,0,Winter,Evening
17446,2011,12,28,21,104.0,-6,-4.0,1035.0,SE,23.24,0,0,Winter,Evening
17447,2011,12,28,22,87.0,-7,-4.0,1036.0,SE,25.03,0,0,Winter,Evening
17448,2011,12,28,23,66.0,-8,-4.0,1037.0,SE,26.82,0,0,Winter,Evening
17449,2011,12,29,0,62.0,-8,-6.0,1037.0,NW,0.89,0,0,Winter,Night
17450,2011,12,29,1,61.0,-9,-7.0,1037.0,cv,0.89,0,0,Winter,Night
17451,2011,12,29,2,47.0,-9,-7.0,1038.0,cv,1.78,0,0,Winter,Night
17452,2011,12,29,3,52.0,-8,-5.0,1038.0,cv,2.67,0,0,Winter,Night
17453,2011,12,29,4,50.0,-10,-4.0,1038.0,SE,1.79,0,0,Winter,Night
17454,2011,12,29,5,42.0,-11,-5.0,1038.0,SE,4.92,0,0,Winter,Night
17455,2011,12,29,6,33.0,-11,-5.0,1038.0,SE,8.05,0,0,Winter,Night
17456,2011,12,29,7,41.0,-12,-6.0,1039.0,SE,9.84,0,0,Winter,Morning
17457,2011,12,29,8,36.0,-12,-6.0,1039.0,SE,11.63,1,0,Winter,Morning
17458,2011,12,29,9,40.0,-11,-6.0,1040.0,SE,14.76,2,0,Winter,Morning
17459,2011,12,29,10,46.0,-12,-5.0,1040.0,SE,18.78,3,0,Winter,Morning
17460,2011,12,29,11,57.0,-11,-4.0,1039.0,SE,21.91,0,0,Winter,Morning
17461,2011,12,29,12,64.0,-12,-4.0,1038.0,SE,25.93,0,0,Winter,Morning
17462,2011,12,29,13,68.0,-12,-3.0,1037.0,SE,29.06,0,0,Winter,Afternoon
17463,2011,12,29,14,72.0,-11,-4.0,1037.0,SE,30.85,0,0,Winter,Afternoon
17464,2011,12,29,15,73.0,-11,-4.0,1037.0,SE,32.64,0,0,Winter,Afternoon
17465,2011,12,29,16,78.0,-11,-4.0,1037.0,SE,34.43,0,0,Winter,Afternoon
17466,2011,12,29,17,79.0,-11,-4.0,1037.0,SE,36.22,0,0,Winter,Afternoon
17467,2011,12,29,18,82.0,-11,-4.0,1037.0,SE,38.01,0,0,Winter,Afternoon
17468,2011,12,29,19,87.0,-11,-4.0,1038.0,SE,39.8,0,0,Winter,Evening
17469,2011,12,29,20,91.0,-10,-4.0,1038.0,SE,41.59,0,0,Winter,Evening
17470,2011,12,29,21,79.0,-10,-4.0,1038.0,SE,43.38,0,0,Winter,Evening
17471,2011,12,29,22,64.0,-10,-4.0,1038.0,SE,45.17,0,0,Winter,Evening
17472,2011,12,29,23,69.0,-10,-4.0,1038.0,SE,46.96,0,0,Winter,Evening
17473,2011,12,30,0,71.0,-10,-4.0,1038.0,SE,48.75,0,0,Winter,Night
17474,2011,12,30,1,67.0,-9,-5.0,1037.0,SE,49.64,0,0,Winter,Night
17475,2011,12,30,2,64.0,-9,-4.0,1037.0,cv,0.89,0,0,Winter,Night
17476,2011,12,30,3,64.0,-8,-5.0,1037.0,NE,0.89,0,0,Winter,Night
17477,2011,12,30,4,70.0,-8,-5.0,1036.0,NE,1.78,0,0,Winter,Night
17478,2011,12,30,5,71.0,-9,-5.0,1035.0,cv,0.89,0,0,Winter,Night
17479,2011,12,30,6,79.0,-10,-5.0,1035.0,cv,1.78,0,0,Winter,Night
17480,2011,12,30,7,80.0,-9,-5.0,1035.0,cv,2.23,0,0,Winter,Morning
17481,2011,12,30,8,81.0,-9,-4.0,1035.0,SE,0.89,0,0,Winter,Morning
17482,2011,12,30,9,91.0,-9,-4.0,1036.0,cv,0.89,0,0,Winter,Morning
17483,2011,12,30,10,101.0,-9,-3.0,1035.0,SE,1.79,0,0,Winter,Morning
17484,2011,12,30,11,112.0,-9,-3.0,1035.0,cv,0.89,0,0,Winter,Morning
17485,2011,12,30,12,123.0,-9,-3.0,1033.0,cv,1.78,0,0,Winter,Morning
17486,2011,12,30,13,141.0,-8,-3.0,1032.0,cv,2.67,0,0,Winter,Afternoon
17487,2011,12,30,14,150.0,-8,-2.0,1031.0,NE,1.79,0,0,Winter,Afternoon
17488,2011,12,30,15,170.0,-8,-2.0,1031.0,cv,0.89,0,0,Winter,Afternoon
17489,2011,12,30,16,190.0,-8,-2.0,1031.0,cv,1.78,0,0,Winter,Afternoon
17490,2011,12,30,17,201.0,-9,-4.0,1031.0,SE,0.89,0,0,Winter,Afternoon
17491,2011,12,30,18,211.0,-8,-4.0,1031.0,cv,0.89,0,0,Winter,Afternoon
17492,2011,12,30,19,218.0,-9,-4.0,1031.0,SE,0.89,0,0,Winter,Evening
17493,2011,12,30,20,222.0,-8,-4.0,1031.0,cv,0.89,0,0,Winter,Evening
17494,2011,12,30,21,207.0,-8,-4.0,1031.0,NE,0.89,0,0,Winter,Evening
17495,2011,12,30,22,208.0,-9,-6.0,1031.0,NW,3.13,0,0,Winter,Evening
17496,2011,12,30,23,195.0,-10,-8.0,1030.0,NW,6.26,0,0,Winter,Evening
17497,2011,12,31,0,163.0,-10,-7.0,1030.0,NW,7.15,0,0,Winter,Night
17498,2011,12,31,1,196.0,-9,-7.0,1030.0,NW,10.28,0,0,Winter,Night
17499,2011,12,31,2,175.0,-10,-7.0,1030.0,NW,13.41,0,0,Winter,Night
17500,2011,12,31,3,144.0,-11,-8.0,1030.0,NW,15.2,0,0,Winter,Night
17501,2011,12,31,4,137.0,-10,-9.0,1029.0,NW,18.33,0,0,Winter,Night
17502,2011,12,31,5,128.0,-11,-9.0,1029.0,NW,21.46,0,0,Winter,Night
17503,2011,12,31,6,135.0,-11,-9.0,1029.0,NW,23.25,0,0,Winter,Night
17504,2011,12,31,7,157.0,-10,-8.0,1029.0,NW,26.38,0,0,Winter,Morning
17505,2011,12,31,8,164.0,-11,-9.0,1030.0,NW,29.51,0,0,Winter,Morning
17506,2011,12,31,9,155.0,-9,-6.0,1030.0,NW,32.64,0,0,Winter,Morning
17507,2011,12,31,10,159.0,-11,1.0,1030.0,NW,35.77,0,0,Winter,Morning
17508,2011,12,31,11,130.0,-13,2.0,1029.0,NE,4.02,0,0,Winter,Morning
17509,2011,12,31,12,98.0,-13,3.0,1028.0,NE,8.94,0,0,Winter,Morning
17510,2011,12,31,13,82.0,-15,4.0,1027.0,NW,3.13,0,0,Winter,Afternoon
17511,2011,12,31,14,71.0,-14,5.0,1027.0,NE,1.79,0,0,Winter,Afternoon
17512,2011,12,31,15,66.0,-14,4.0,1027.0,NE,3.58,0,0,Winter,Afternoon
17513,2011,12,31,16,72.0,-15,2.0,1027.0,cv,0.89,0,0,Winter,Afternoon
17514,2011,12,31,17,192.0,-14,-1.0,1028.0,cv,1.34,0,0,Winter,Afternoon
17515,2011,12,31,18,209.0,-12,-2.0,1029.0,cv,1.79,0,0,Winter,Afternoon
17516,2011,12,31,19,209.0,-12,-3.0,1029.0,cv,2.68,0,0,Winter,Evening
17517,2011,12,31,20,217.0,-12,-6.0,1029.0,NE,0.89,0,0,Winter,Evening
17518,2011,12,31,21,223.0,-12,-6.0,1030.0,cv,0.89,0,0,Winter,Evening
17519,2011,12,31,22,251.0,-12,-6.0,1030.0,NE,1.79,0,0,Winter,Evening
17520,2011,12,31,23,283.0,-12,-6.0,1030.0,cv,0.89,0,0,Winter,Evening
17521,2012,1,1,0,275.0,-12,-8.0,1030.0,NE,0.89,0,0,Winter,Night
17522,2012,1,1,1,303.0,-13,-10.0,1031.0,NW,1.79,0,0,Winter,Night
17523,2012,1,1,2,215.0,-13,-9.0,1032.0,NW,3.58,0,0,Winter,Night
17524,2012,1,1,3,222.0,-13,-9.0,1033.0,NW,6.71,0,0,Winter,Night
17525,2012,1,1,4,85.0,-13,-4.0,1033.0,NE,4.92,0,0,Winter,Night
17526,2012,1,1,5,38.0,-14,-4.0,1034.0,NE,10.73,0,0,Winter,Night
17527,2012,1,1,6,23.0,-14,-4.0,1034.0,NE,14.75,0,0,Winter,Night
17528,2012,1,1,7,19.0,-15,-5.0,1035.0,NE,17.88,0,0,Winter,Morning
17529,2012,1,1,8,14.0,-15,-4.0,1035.0,NE,21.9,0,0,Winter,Morning
17530,2012,1,1,9,16.0,-16,-3.0,1036.0,NE,27.71,0,0,Winter,Morning
17531,2012,1,1,10,21.0,-16,-2.0,1036.0,NE,33.52,0,0,Winter,Morning
17532,2012,1,1,11,22.0,-16,0.0,1035.0,NE,38.44,0,0,Winter,Morning
17533,2012,1,1,12,22.0,-18,0.0,1034.0,NE,42.46,0,0,Winter,Morning
17534,2012,1,1,13,17.0,-18,1.0,1033.0,NE,45.59,0,0,Winter,Afternoon
17535,2012,1,1,14,22.0,-18,2.0,1033.0,NE,47.38,0,0,Winter,Afternoon
17536,2012,1,1,15,29.0,-18,2.0,1033.0,NW,1.79,0,0,Winter,Afternoon
17537,2012,1,1,16,39.0,-16,0.0,1032.0,cv,0.89,0,0,Winter,Afternoon
17538,2012,1,1,17,42.0,-18,0.0,1032.0,cv,1.78,0,0,Winter,Afternoon
17539,2012,1,1,18,55.0,-15,-2.0,1032.0,cv,2.23,0,0,Winter,Afternoon
17540,2012,1,1,19,55.0,-14,-4.0,1032.0,cv,2.68,0,0,Winter,Evening
17541,2012,1,1,20,72.0,-15,-5.0,1032.0,SE,0.89,0,0,Winter,Evening
17542,2012,1,1,21,81.0,-15,-6.0,1032.0,cv,0.89,0,0,Winter,Evening
17543,2012,1,1,22,80.0,-13,-4.0,1032.0,SE,3.13,0,0,Winter,Evening
17544,2012,1,1,23,128.0,-11,-3.0,1031.0,SE,7.15,0,0,Winter,Evening
17545,2012,1,2,0,114.0,-10,-3.0,1030.0,SE,10.28,0,0,Winter,Night
17546,2012,1,2,1,97.0,-10,-4.0,1030.0,SE,12.07,0,0,Winter,Night
17547,2012,1,2,2,79.0,-9,-4.0,1030.0,SE,13.86,0,0,Winter,Night
17548,2012,1,2,3,88.0,-10,-4.0,1029.0,SE,15.65,0,0,Winter,Night
17549,2012,1,2,4,87.0,-9,-4.0,1029.0,SE,17.44,0,0,Winter,Night
17550,2012,1,2,5,98.0,-9,-4.0,1028.0,SE,20.57,0,0,Winter,Night
17551,2012,1,2,6,99.0,-9,-5.0,1028.0,SE,22.36,0,0,Winter,Night
17552,2012,1,2,7,100.0,-10,-8.0,1029.0,cv,0.45,0,0,Winter,Morning
17553,2012,1,2,8,104.0,-11,-8.0,1029.0,cv,1.34,0,0,Winter,Morning
17554,2012,1,2,9,131.0,-9,-7.0,1029.0,SE,0.89,0,0,Winter,Morning
17555,2012,1,2,10,134.0,-8,-3.0,1029.0,cv,0.89,0,0,Winter,Morning
17556,2012,1,2,11,169.0,-8,-1.0,1028.0,cv,1.78,0,0,Winter,Morning
17557,2012,1,2,12,133.0,-8,0.0,1027.0,SE,1.79,0,0,Winter,Morning
17558,2012,1,2,13,39.0,-17,1.0,1026.0,NW,8.94,0,0,Winter,Afternoon
17559,2012,1,2,14,12.0,-17,2.0,1026.0,NW,17.88,0,0,Winter,Afternoon
17560,2012,1,2,15,19.0,-19,2.0,1026.0,NW,29.06,0,0,Winter,Afternoon
17561,2012,1,2,16,14.0,-19,1.0,1027.0,NW,40.24,0,0,Winter,Afternoon
17562,2012,1,2,17,13.0,-17,0.0,1028.0,NW,52.31,0,0,Winter,Afternoon
17563,2012,1,2,18,13.0,-17,-1.0,1029.0,NW,62.14,0,0,Winter,Afternoon
17564,2012,1,2,19,16.0,-18,-2.0,1030.0,NW,74.21,0,0,Winter,Evening
17565,2012,1,2,20,8.0,-18,-3.0,1031.0,NW,85.39,0,0,Winter,Evening
17566,2012,1,2,21,10.0,-18,-3.0,1031.0,NW,95.22,0,0,Winter,Evening
17567,2012,1,2,22,27.0,-19,-3.0,1032.0,NW,108.18,0,0,Winter,Evening
17568,2012,1,2,23,18.0,-19,-4.0,1032.0,NW,119.36,0,0,Winter,Evening
17569,2012,1,3,0,14.0,-19,-4.0,1032.0,NW,127.41,0,0,Winter,Night
17570,2012,1,3,1,16.0,-19,-5.0,1032.0,NW,134.56,0,0,Winter,Night
17571,2012,1,3,2,17.0,-19,-5.0,1032.0,NW,138.58,0,0,Winter,Night
17572,2012,1,3,3,11.0,-19,-6.0,1032.0,NW,144.39,0,0,Winter,Night
17573,2012,1,3,4,11.0,-19,-5.0,1032.0,NW,151.54,0,0,Winter,Night
17574,2012,1,3,5,12.0,-19,-6.0,1032.0,NW,157.35,0,0,Winter,Night
17575,2012,1,3,6,15.0,-19,-6.0,1032.0,NW,165.4,0,0,Winter,Night
17576,2012,1,3,7,17.0,-19,-6.0,1032.0,NW,172.55,0,0,Winter,Morning
17577,2012,1,3,8,14.0,-19,-5.0,1033.0,NW,177.47,0,0,Winter,Morning
17578,2012,1,3,9,16.0,-19,-4.0,1033.0,NW,183.28,0,0,Winter,Morning
17579,2012,1,3,10,18.0,-19,-4.0,1033.0,NW,191.33,0,0,Winter,Morning
17580,2012,1,3,11,24.0,-19,-1.0,1031.0,NW,202.51,0,0,Winter,Morning
17581,2012,1,3,12,16.0,-19,-1.0,1031.0,NW,211.45,0,0,Winter,Morning
17582,2012,1,3,13,18.0,-19,-1.0,1030.0,NW,223.52,0,0,Winter,Afternoon
17583,2012,1,3,14,13.0,-21,-1.0,1030.0,NW,236.48,0,0,Winter,Afternoon
17584,2012,1,3,15,23.0,-20,-1.0,1030.0,NW,250.34,0,0,Winter,Afternoon
17585,2012,1,3,16,13.0,-20,-2.0,1032.0,NW,262.41,0,0,Winter,Afternoon
17586,2012,1,3,17,11.0,-20,-3.0,1032.0,NW,273.59,0,0,Winter,Afternoon
17587,2012,1,3,18,8.0,-20,-3.0,1033.0,NW,285.66,0,0,Winter,Afternoon
17588,2012,1,3,19,19.0,-20,-4.0,1034.0,NW,297.73,0,0,Winter,Evening
17589,2012,1,3,20,11.0,-20,-4.0,1034.0,NW,307.56,0,0,Winter,Evening
17590,2012,1,3,21,12.0,-20,-5.0,1035.0,NW,318.74,0,0,Winter,Evening
17591,2012,1,3,22,10.0,-20,-6.0,1035.0,NW,329.92,0,0,Winter,Evening
17592,2012,1,3,23,16.0,-20,-6.0,1035.0,NW,339.75,0,0,Winter,Evening
17593,2012,1,4,0,14.0,-20,-6.0,1035.0,NW,348.69,0,0,Winter,Night
17594,2012,1,4,1,13.0,-20,-6.0,1036.0,NW,355.84,0,0,Winter,Night
17595,2012,1,4,2,10.0,-21,-10.0,1036.0,NW,358.97,0,0,Winter,Night
17596,2012,1,4,3,11.0,-20,-9.0,1036.0,NW,360.76,0,0,Winter,Night
17597,2012,1,4,4,18.0,-20,-10.0,1036.0,NW,363.89,0,0,Winter,Night
17598,2012,1,4,5,13.0,-20,-9.0,1036.0,cv,0.89,0,0,Winter,Night
17599,2012,1,4,6,13.0,-19,-10.0,1036.0,NE,3.13,0,0,Winter,Night
17600,2012,1,4,7,15.0,-19,-9.0,1036.0,SE,1.79,0,0,Winter,Morning
17601,2012,1,4,8,20.0,-18,-6.0,1037.0,NW,4.92,0,0,Winter,Morning
17602,2012,1,4,9,19.0,-19,-4.0,1037.0,NW,9.84,0,0,Winter,Morning
17603,2012,1,4,10,16.0,-19,-2.0,1037.0,NW,16.99,0,0,Winter,Morning
17604,2012,1,4,11,17.0,-19,-2.0,1036.0,NW,22.8,0,0,Winter,Morning
17605,2012,1,4,12,12.0,-21,0.0,1035.0,NW,28.61,0,0,Winter,Morning
17606,2012,1,4,13,25.0,-22,1.0,1033.0,NW,34.42,0,0,Winter,Afternoon
17607,2012,1,4,14,16.0,-22,1.0,1032.0,NW,40.23,0,0,Winter,Afternoon
17608,2012,1,4,15,15.0,-22,1.0,1032.0,NW,46.04,0,0,Winter,Afternoon
17609,2012,1,4,16,21.0,-22,1.0,1032.0,NW,50.96,0,0,Winter,Afternoon
17610,2012,1,4,17,37.0,-20,0.0,1032.0,NW,55.88,0,0,Winter,Afternoon
17611,2012,1,4,18,42.0,-18,-1.0,1032.0,SE,4.02,0,0,Winter,Afternoon
17612,2012,1,4,19,55.0,-18,-1.0,1032.0,NW,4.02,0,0,Winter,Evening
17613,2012,1,4,20,74.0,-19,-6.0,1032.0,NE,0.89,0,0,Winter,Evening
17614,2012,1,4,21,87.0,-17,-3.0,1032.0,cv,1.79,0,0,Winter,Evening
17615,2012,1,4,22,86.0,-17,-8.0,1032.0,NE,0.89,0,0,Winter,Evening
17616,2012,1,4,23,87.0,-17,-9.0,1031.0,NE,1.78,0,0,Winter,Evening
17617,2012,1,5,0,90.0,-17,-10.0,1031.0,cv,0.89,0,0,Winter,Night
17618,2012,1,5,1,89.0,-17,-11.0,1031.0,cv,1.78,0,0,Winter,Night
17619,2012,1,5,2,91.0,-17,-11.0,1031.0,cv,2.67,0,0,Winter,Night
17620,2012,1,5,3,99.0,-18,-12.0,1031.0,cv,3.12,0,0,Winter,Night
17621,2012,1,5,4,150.0,-19,-14.0,1030.0,NW,3.13,0,0,Winter,Night
17622,2012,1,5,5,143.0,-18,-14.0,1030.0,NW,4.92,0,0,Winter,Night
17623,2012,1,5,6,130.0,-17,-12.0,1030.0,NW,6.71,0,0,Winter,Night
17624,2012,1,5,7,102.0,-17,-13.0,1030.0,NW,8.5,0,0,Winter,Morning
17625,2012,1,5,8,96.0,-17,-12.0,1030.0,NW,10.29,0,0,Winter,Morning
17626,2012,1,5,9,72.0,-17,-6.0,1031.0,NW,13.42,0,0,Winter,Morning
17627,2012,1,5,10,60.0,-16,-4.0,1030.0,NW,16.55,0,0,Winter,Morning
17628,2012,1,5,11,70.0,-16,-1.0,1029.0,NW,18.34,0,0,Winter,Morning
17629,2012,1,5,12,76.0,-19,0.0,1028.0,NW,20.13,0,0,Winter,Morning
17630,2012,1,5,13,69.0,-19,2.0,1027.0,cv,0.89,0,0,Winter,Afternoon
17631,2012,1,5,14,53.0,-19,3.0,1026.0,cv,1.78,0,0,Winter,Afternoon
17632,2012,1,5,15,53.0,-20,3.0,1026.0,cv,2.67,0,0,Winter,Afternoon
17633,2012,1,5,16,65.0,-19,1.0,1027.0,SE,0.89,0,0,Winter,Afternoon
17634,2012,1,5,17,86.0,-19,0.0,1027.0,SE,1.78,0,0,Winter,Afternoon
17635,2012,1,5,18,115.0,-17,-3.0,1028.0,cv,0.45,0,0,Winter,Afternoon
17636,2012,1,5,19,179.0,-16,-4.0,1028.0,cv,0.9,0,0,Winter,Evening
17637,2012,1,5,20,235.0,-16,-5.0,1029.0,cv,1.79,0,0,Winter,Evening
17638,2012,1,5,21,241.0,-16,-7.0,1030.0,NW,0.89,0,0,Winter,Evening
17639,2012,1,5,22,189.0,-16,-7.0,1030.0,cv,0.89,0,0,Winter,Evening
17640,2012,1,5,23,161.0,-17,-10.0,1031.0,NW,1.79,0,0,Winter,Evening
17641,2012,1,6,0,189.0,-17,-9.0,1031.0,NW,4.92,0,0,Winter,Night
17642,2012,1,6,1,161.0,-16,-9.0,1032.0,cv,0.89,0,0,Winter,Night
17643,2012,1,6,2,161.0,-16,-8.0,1033.0,cv,1.78,0,0,Winter,Night
17644,2012,1,6,3,159.0,-15,-7.0,1034.0,SE,0.89,0,0,Winter,Night
17645,2012,1,6,4,197.0,-16,-9.0,1035.0,cv,0.89,0,0,Winter,Night
17646,2012,1,6,5,183.0,-16,-10.0,1035.0,NW,1.79,0,0,Winter,Night
17647,2012,1,6,6,172.0,-15,-9.0,1036.0,NW,3.58,0,0,Winter,Night
17648,2012,1,6,7,170.0,-15,-9.0,1036.0,NW,5.37,0,0,Winter,Morning
17649,2012,1,6,8,179.0,-14,-10.0,1037.0,NE,0.89,0,0,Winter,Morning
17650,2012,1,6,9,194.0,-11,-7.0,1039.0,SE,1.79,0,0,Winter,Morning
17651,2012,1,6,10,183.0,-13,-3.0,1039.0,SE,4.92,0,0,Winter,Morning
17652,2012,1,6,11,150.0,-14,-3.0,1039.0,SE,8.05,0,0,Winter,Morning
17653,2012,1,6,12,87.0,-14,-3.0,1038.0,SE,11.18,0,0,Winter,Morning
17654,2012,1,6,13,93.0,-14,-2.0,1038.0,SE,12.97,0,0,Winter,Afternoon
17655,2012,1,6,14,91.0,-14,-2.0,1037.0,SE,14.76,0,0,Winter,Afternoon
17656,2012,1,6,15,67.0,-13,-2.0,1038.0,SE,16.55,0,0,Winter,Afternoon
17657,2012,1,6,16,54.0,-11,-3.0,1038.0,SE,19.68,0,0,Winter,Afternoon
17658,2012,1,6,17,62.0,-12,-3.0,1038.0,SE,21.47,0,0,Winter,Afternoon
17659,2012,1,6,18,56.0,-11,-3.0,1039.0,SE,25.49,0,0,Winter,Afternoon
17660,2012,1,6,19,58.0,-11,-3.0,1039.0,SE,27.28,0,0,Winter,Evening
17661,2012,1,6,20,54.0,-12,-3.0,1039.0,SE,29.07,0,0,Winter,Evening
17662,2012,1,6,21,51.0,-12,-4.0,1040.0,SE,30.86,0,0,Winter,Evening
17663,2012,1,6,22,52.0,-12,-4.0,1040.0,SE,32.65,0,0,Winter,Evening
17664,2012,1,6,23,45.0,-11,-4.0,1040.0,SE,34.44,0,0,Winter,Evening
17665,2012,1,7,0,45.0,-11,-4.0,1040.0,SE,36.23,1,0,Winter,Night
17666,2012,1,7,1,49.0,-11,-4.0,1040.0,SE,38.02,2,0,Winter,Night
17667,2012,1,7,2,47.0,-10,-4.0,1040.0,SE,39.81,3,0,Winter,Night
17668,2012,1,7,3,40.0,-10,-4.0,1040.0,SE,42.94,4,0,Winter,Night
17669,2012,1,7,4,46.0,-10,-4.0,1039.0,SE,44.73,5,0,Winter,Night
17670,2012,1,7,5,51.0,-10,-5.0,1039.0,SE,46.52,6,0,Winter,Night
17671,2012,1,7,6,49.0,-9,-5.0,1039.0,SE,48.31,7,0,Winter,Night
17672,2012,1,7,7,60.0,-9,-5.0,1039.0,SE,51.44,8,0,Winter,Morning
17673,2012,1,7,8,69.0,-8,-5.0,1039.0,SE,53.23,9,0,Winter,Morning
17674,2012,1,7,9,66.0,-7,-6.0,1040.0,SE,55.02,10,0,Winter,Morning
17675,2012,1,7,10,68.0,-6,-5.0,1040.0,SE,56.81,11,0,Winter,Morning
17676,2012,1,7,11,83.0,-6,-5.0,1039.0,NE,1.79,12,0,Winter,Morning
17677,2012,1,7,12,132.0,-6,-5.0,1038.0,NE,3.58,13,0,Winter,Morning
17678,2012,1,7,13,175.0,-5,-5.0,1037.0,cv,0.89,14,0,Winter,Afternoon
17679,2012,1,7,14,170.0,-5,-4.0,1036.0,SE,1.79,15,0,Winter,Afternoon
17680,2012,1,7,15,172.0,-5,-4.0,1036.0,SE,3.58,16,0,Winter,Afternoon
17681,2012,1,7,16,169.0,-5,-4.0,1036.0,SE,5.37,17,0,Winter,Afternoon
17682,2012,1,7,17,176.0,-5,-4.0,1036.0,SE,6.26,18,0,Winter,Afternoon
17683,2012,1,7,18,175.0,-5,-4.0,1036.0,SE,7.15,0,0,Winter,Afternoon
17684,2012,1,7,19,172.0,-5,-4.0,1036.0,NE,1.79,0,0,Winter,Evening
17685,2012,1,7,20,166.0,-6,-4.0,1036.0,cv,0.89,0,0,Winter,Evening
17686,2012,1,7,21,171.0,-6,-5.0,1036.0,NE,0.89,0,0,Winter,Evening
17687,2012,1,7,22,164.0,-6,-4.0,1036.0,cv,0.89,0,0,Winter,Evening
17688,2012,1,7,23,191.0,-6,-5.0,1036.0,cv,1.78,0,0,Winter,Evening
17689,2012,1,8,0,171.0,-6,-4.0,1035.0,cv,2.23,0,0,Winter,Night
17690,2012,1,8,1,184.0,-6,-5.0,1035.0,NW,0.89,0,0,Winter,Night
17691,2012,1,8,2,191.0,-6,-5.0,1035.0,NE,0.89,0,0,Winter,Night
17692,2012,1,8,3,169.0,-6,-5.0,1034.0,NW,3.13,0,0,Winter,Night
17693,2012,1,8,4,156.0,-6,-5.0,1033.0,NW,4.92,0,0,Winter,Night
17694,2012,1,8,5,151.0,-6,-5.0,1033.0,NW,6.71,0,0,Winter,Night
17695,2012,1,8,6,120.0,-7,-5.0,1033.0,NW,9.84,0,0,Winter,Night
17696,2012,1,8,7,116.0,-10,-8.0,1033.0,NW,11.63,0,0,Winter,Morning
17697,2012,1,8,8,109.0,-9,-7.0,1034.0,NW,15.65,0,0,Winter,Morning
17698,2012,1,8,9,111.0,-9,-7.0,1034.0,NE,1.79,0,0,Winter,Morning
17699,2012,1,8,10,124.0,-7,-3.0,1035.0,NW,1.79,0,0,Winter,Morning
17700,2012,1,8,11,125.0,-7,-1.0,1034.0,NW,3.58,0,0,Winter,Morning
17701,2012,1,8,12,151.0,-6,-1.0,1032.0,cv,0.89,0,0,Winter,Morning
17702,2012,1,8,13,149.0,-8,0.0,1031.0,cv,1.78,0,0,Winter,Afternoon
17703,2012,1,8,14,153.0,-8,1.0,1031.0,cv,2.67,0,0,Winter,Afternoon
17704,2012,1,8,15,152.0,-9,1.0,1031.0,cv,4.46,0,0,Winter,Afternoon
17705,2012,1,8,16,144.0,-9,0.0,1031.0,cv,5.35,0,0,Winter,Afternoon
17706,2012,1,8,17,197.0,-8,-2.0,1031.0,cv,6.24,0,0,Winter,Afternoon
17707,2012,1,8,18,181.0,-9,-4.0,1031.0,SE,0.89,0,0,Winter,Afternoon
17708,2012,1,8,19,197.0,-8,-5.0,1031.0,cv,0.45,0,0,Winter,Evening
17709,2012,1,8,20,201.0,-10,-7.0,1032.0,cv,0.9,0,0,Winter,Evening
17710,2012,1,8,21,211.0,-8,-6.0,1032.0,cv,1.35,0,0,Winter,Evening
17711,2012,1,8,22,235.0,-10,-8.0,1032.0,cv,2.24,0,0,Winter,Evening
17712,2012,1,8,23,275.0,-10,-8.0,1032.0,NE,0.89,0,0,Winter,Evening
17713,2012,1,9,0,289.0,-10,-8.0,1033.0,cv,0.45,0,0,Winter,Night
17714,2012,1,9,1,284.0,-10,-9.0,1033.0,NW,0.89,0,0,Winter,Night
17715,2012,1,9,2,205.0,-12,-11.0,1033.0,NW,1.78,0,0,Winter,Night
17716,2012,1,9,3,146.0,-11,-10.0,1033.0,NW,2.67,0,0,Winter,Night
17717,2012,1,9,4,127.0,-12,-10.0,1033.0,NW,4.46,0,0,Winter,Night
17718,2012,1,9,5,79.0,-12,-9.0,1032.0,NW,6.25,0,0,Winter,Night
17719,2012,1,9,6,63.0,-14,-12.0,1032.0,NW,8.04,0,0,Winter,Night
17720,2012,1,9,7,79.0,-13,-11.0,1032.0,NW,11.17,0,0,Winter,Morning
17721,2012,1,9,8,126.0,-14,-10.0,1032.0,NW,12.96,0,0,Winter,Morning
17722,2012,1,9,9,100.0,-10,-6.0,1033.0,NW,14.75,0,0,Winter,Morning
17723,2012,1,9,10,96.0,-11,-2.0,1033.0,NE,1.79,0,0,Winter,Morning
17724,2012,1,9,11,74.0,-11,-1.0,1032.0,cv,0.89,0,0,Winter,Morning
